part,clause,page,lineno,field,value
3,,50,6,E.Info.AUM-3.AUM.AuthVal],by
3,,50,16,E.Info.AUM-3.AUM],the confirmations in the implementation category dependent assessment unit are
3,,50,19,E.Info.AUM-3.AUM],a confirmation in the implementation category dependent assessment unit is not
3,,51,21,E.Info.AUM-4.AUM],Description of each authentication mechanism required by AUM-1-1 (network
3,,51,23,E.Info.AUM-4.AUM.ConfSecGoals],
3,,51,26,E.Info.AUM-4.AUM.AuthChange],
3,,51,32,E.Info.AUM-4.AUM],how the change of the authenticator is performed under
3,,51,34,E.Info.DT.AUM-4],Description of the selected path through the decision tree in Figure 9 for each
3,,51,35,E.Info.AUM-4.AUM.AuthChange].,
3,,51,37,E.Info.DT.AUM-4],with the following properties:
3,,51,47,E.Info.AUM,-
3,,51,58,E.Info.AUM,-
3,,51,63,E.Info.AUM-4.AUM],can be changed.
3,,52,8,"E.Info.AUM-4.AUM],",check whether the path
3,,52,9,E.Info.DT.AUM-4],ends with “NOT APPLICABLE” or “PASS”.
3,,52,10,"E.Info.DT.AUM-4],",examine its justification
3,,52,14,E.Info.DT.AUM-4],ends with
3,,52,16,E.Info.DT.AUM-4],ends with “FAIL”; and
3,,52,18,E.Info.DT.AUM-4].,
3,,52,20,E.Info.DT.AUM-4],ends with “FAIL”; or
3,,52,22,E.Info.DT.AUM-4].,
3,,53,11,E.Info.AUM,-
3,,53,17,"E.Info.AUM-4.AUM],",functionally confirm the
3,,53,18,E.Info.AUM-4.AUM.AuthChange],by
3,,53,26,E.Info.AUM-4.AUM.AuthChange].,
3,,53,28,E.Info.AUM-4.AUM.AuthChange].,
3,,55,13,E.Info.AUM-5-1.AUM],Description of each authentication mechanism required per AUM-1-1 (network
3,,55,16,E.Info.AUM-5-1.AUM.PwdProperty],Description for each authentication mechanism’s
3,,55,23,E.Info.DT.AUM-5-1],Description of the selected the path through the decision tree in Figure 10 for each
3,,55,24,E.Info.AUM-5-1.AUM].,
3,,55,26,E.Info.DT.AUM-5-1],with the following properties:
3,,55,28,E.Info.AUM-5-1.AUM.PwdProperty].,
3,,56,6,"E.Info.AUM-5-1.AUM],",check whether the path
3,,56,7,E.Info.DT.AUM-5-1],ends with “PASS”.
3,,56,8,"E.Info.DT.AUM-5-1],",examine its justification
3,,56,12,E.Info.DT.AUM-5-1],end with “PASS”; and
3,,56,14,E.Info.DT.AUM-5-1].,
3,,56,16,E.Info.DT.AUM-5-1],ends with “FAIL”; or
3,,56,18,E.Info.DT.AUM-5-1].,
3,,57,10,E.Info.AUM-5-1.AUM],
3,,57,11,E.Info.AUM-5-1.AUM.PwdProperty],
3,,57,13,E.Info.AUM-5-1.AUM.PwdProperty],by:
3,,57,15,E.Info.AUM-5-1.AUM.PwdProperty];,and
3,,57,18,E.Info.AUM-5-1.AUM.PwdProperty],
3,,57,20,E.Info.AUM-5-1.AUM.PwdProperty],by:
3,,57,32,E.Info.AUM-5,-
3,,57,42,E.Info.AUM-5,-
3,,58,7,E.Info.AUM-5-2.AUM],Description of each authentication mechanism required per AUM-1-1 (network
3,,58,10,E.Info.AUM-5-2.AUM.PwdProperty],Description for each authentication mechanism’s non-
3,,58,24,E.Info.DT.AUM-5-2],Description of the selected the path through the decision tree in Figure 11 for each
3,,58,25,E.Info.AUM-5-2.AUM].,
3,,58,27,E.Info.DT.AUM-5-2],with the following property:
3,,58,29,E.Info.AUM-5-2.AUM.PwdProperty].,
3,,59,6,"E.Info.AUM-5-2.AUM],",check whether the path
3,,59,7,E.Info.DT.AUM-5-2],ends with “PASS”.
3,,59,8,"E.Info.DT.AUM-5-2],",examine its justification
3,,59,12,E.Info.DT.AUM-5-2],end with “PASS”; and
3,,59,14,E.Info.DT.AUM-5-2].,
3,,59,16,E.Info.DT.AUM-5-2],ends with “FAIL”; or
3,,59,18,E.Info.DT.AUM-5-2].,
3,,60,11,E.Info.AUM-5-2.AUM],
3,,60,12,E.Info.AUM-5-2.AUM.PwdProperty],belongs
3,,60,14,E.Info.AUM-5-2.AUM.PwdProperty],by:
3,,60,18,E.Info.AUM-5-2.AUM.PwdProperty],
3,,60,20,E.Info.AUM-5-2.AUM.PwdProperty],by:
3,,60,28,E.Info.AUM-5-2.AUM.PwdProperty],
3,,60,30,E.Info.AUM-5-2.AUM.PwdProperty],by:
3,,61,6,E.Info.AUM-5-2.AUM.PwdProperty].,
3,,61,16,E.Info.AUM-5,-
3,,61,26,E.Info.AUM-5,-
3,,62,23,E.Info.AUM-6.AUM],Description of each authentication mechanism required per AUM-1-1 (network
3,,62,25,E.Info.AUM-6.AUM.BFProtection],Description how the resilience against brute force attacks
3,,62,27,E.Info.DT.AUM-6],Description of the selected path through the decision tree in Figure 12 for each
3,,62,28,E.Info.AUM-6.AUM].,
3,,62,30,E.Info.DT.AUM-6],with the following property:
3,,62,40,E.Info.AUM,-
3,,63,6,"E.Info.AUM-6.AUM],",check whether the path through
3,,63,7,E.Info.DT.AUM-6],ends with “PASS”.
3,,63,8,"E.Info.DT.AUM-6],",examine its justification
3,,63,12,E.Info.DT.AUM-6],end with “PASS”; and
3,,63,14,E.Info.DT.AUM-6].,
3,,63,16,E.Info.DT.AUM-6],ends with “FAIL”; or
3,,63,18,E.Info.DT.AUM-6].,
3,,64,6,E.Info.AUM-6.AUM],
3,,64,7,E.Info.AUM-6.AUM.BFProtection],belongs to
3,,64,9,E.Info.AUM-6.AUM.BFProtection],by:
3,,64,12,E.Info.AUM-6.AUM.BFProtection],belongs to
3,,64,14,E.Info.AUM-6.AUM.BFProtection],by:
3,,64,18,E.Info.AUM-6.AUM.BFProtection],
3,,64,20,E.Info.AUM-6.AUM.BFProtection],by:
3,,64,22,E.Info.AUM-6.AUM.BFProtection];,and
3,,64,24,E.Info.AUM-6.AUM.BFProtection],belongs to
3,,64,26,E.Info.AUM-6.AUM.BFProtection],by:
3,,64,30,E.Info.AUM-6.AUM],the confirmations in the implementation category dependent assessment unit are
3,,64,33,E.Info.AUM-6.AUM],a confirmation in the implementation category dependent assessment unit is not
3,,66,10,E.Info.SUM-1.PartOfSoftw],Description of each part of the equipment’s software affecting the security
3,,66,12,E.Info.SUM,-
3,,66,16,E.Info.SUM,-
3,,66,19,E.Info.SUM,-
3,,66,26,E.Info.SUM-1.PartOfSoftw.SUM],Description of the
3,,66,32,E.Info.DT.SUM-1],Description of the selected path through the decision tree in Figure 13 for each part
3,,66,33,E.Info.SUM-1.PartOfSoftw].,
3,,66,35,E.Info.DT.SUM-1],with the following properties:
3,,66,37,E.Info.SUM-1.PartOfSoftw.FuncSaftyImp];,and
3,,66,39,E.Info.SUM-1.PartOfSoftw.Immutable];,and
3,,67,4,E.Info.SUM-1.PartOfSoftw.AltMeasures].,
3,,67,14,"E.Info.SUM-1.PartOfSoftw],",check whether the path through
3,,67,15,E.Info.DT.SUM-1],ends with “NOT APPLICABLE” or “PASS”.
3,,67,16,"E.Info.DT.SUM-1],",check that its justification
3,,67,21,E.Info.DT.SUM-1],ends with
3,,67,23,E.Info.DT.SUM-1],ends with “FAIL”; and
3,,67,25,E.Info.DT.SUM-1].,
3,,68,4,E.Info.DT.SUM-1],ends with “FAIL”; or
3,,68,6,E.Info.DT.SUM-1].,
3,,68,14,E.Info.SUM-1.PartOfSoftw.SUM].,
3,,68,17,"E.Info.SUM-1.PartOfSoftw.SUM],",the manufacturer provides
3,,68,21,E.Info.SUM-1.PartOfSoftw.SUM],which ends with a PASS
3,,68,25,E.Info.SUM-1.PartOfSoftw.SUM].,
3,,68,27,E.Info.SUM-1.PartOfSoftw.SUM].,
3,,69,41,E.Info.SUM-2.SUM],Description of each update mechanism that can update a part of the software
3,,69,42,E.Info.SUM-1.PartOfSoftw],including:
3,,69,43,E.Info.SUM-2.SUM.Sign],
3,,69,45,E.Info.CRY-1.Assets.Cryptography];,and
3,,69,46,E.Info.SUM,-
3,,69,48,E.Info.SCM-1.SCM],with a description of the underlying best practice cryptography as per
3,,69,49,E.Info.CRY-1.Assets.Cryptography];,and
3,,70,3,E.Info.SUM,-
3,,70,4,E.Info.ACM,-
3,,70,13,E.Info.CRY,-
3,,70,22,E.Info.SUM,-
3,,70,25,E.Info.DT.SUM-2],Description of the selected path through the decision tree in Figure 14 for each update
3,,70,26,E.Info.SUM-2.SUM].,
3,,70,28,E.Info.DT.SUM-2],with the following properties:
3,,70,30,E.Info.SUM-2.SUM.Sign];,and
3,,70,32,E.Info.SUM-2.SUM.SecChan];,and
3,,70,34,E.Info.SUM-2.SUM.AccContMech];,and
3,,70,36,E.Info.SUM-2.SUM.Generic].,
3,,71,3,"E.Info.SUM-2.SUM],",check whether the path through the
3,,71,5,"E.Info.DT.SUM-2],",check that its justification
3,,71,6,"E.Info.SUM-2.SUM],",the methods to
3,,71,10,E.Info.DT.SUM-2],end with “PASS”; and
3,,71,12,E.Info.DT.SUM-2].,
3,,71,14,E.Info.DT.SUM-2],ends with “FAIL”; or
3,,71,16,E.Info.DT.SUM-2].,
3,,71,26,E.Info.SUM-2.SUM.Sign].,
3,,71,30,E.Info.SUM-2.SUM],
3,,72,27,E.Info.SUM-2.SUM],the confirmations in the implementation category dependent assessment unit are
3,,72,30,E.Info.SUM-2.SUM],a confirmation in the implementation category dependent assessment unit is not
3,,74,6,E.Info.SUM-3.SUM],"Description of each update mechanism required per SUM-1, including:"
3,,74,7,E.Info.SUM-3.SUM.Automation],Description of the means to automate the update
3,,74,9,E.Info.DT.SUM-3],Description of the selected path through the decision tree in Figure 15 for each update
3,,74,10,E.Info.SUM-3.SUM].,
3,,74,12,E.Info.DT.SUM-3],with the following properties:
3,,74,14,E.Info.SUM-3.SUM.Automation].,
3,,74,18,E.Info.SUM-3.SUM.Automation],as required per SUM-3.
3,,75,4,E.Info.DT.SUM-3],ends with “PASS” or “FAIL”.
3,,75,5,"E.Info.DT.SUM-3],",examine its justification
3,,75,9,E.Info.DT.SUM-3],end with “PASS”; and
3,,75,11,E.Info.DT.SUM-3].,
3,,75,13,E.Info.DT.SUM-3],ends with “FAIL”; or
3,,75,15,E.Info.DT.SUM-3].,
3,,75,25,E.Info.SUM-3.SUM.Automation].,
3,,75,30,E.Info.SUM-3.SUM],functionally assess whether the
3,,75,31,E.Info.SUM-3.SUM.Automation],by:
3,,76,9,E.Info.SUM-3.SUM].,
3,,76,11,E.Info.SUM-3.SUM].,
3,,77,19,E.Info.SSM-1.SecurityAsset],"Description of each security asset persistently stored on the equipment,"
3,,77,31,E.Info.SSM,-
3,,77,37,E.Info.SSM,-
3,,77,39,E.Info.SSM-1.FinancialAsset],"Description of each financial asset persistently stored on the equipment,"
3,,77,51,E.Info.SSM,-
3,,78,4,E.Info.SSM-1.FinancialAsset.SSM],Description of the secure storage mechanism.
3,,78,5,E.Info.DT.SSM-1],Description of the selected path through the decision tree in Figure 16 for each
3,,78,6,E.Info.SSM-1.SecurityAsset],and [E.Info.SSM-
3,,78,9,E.Info.DT.SSM-1],with the following properties:
3,,78,11,E.Info.SSM-1.SecurityAsset.Environment],or
3,,78,12,E.Info.SSM-1.FinancialAsset.Environment];,and
3,,78,22,E.Info.SSM,-
3,,78,23,E.Info.SSM-1.FinancialAsset.SSM].,
3,,79,3,E.Info.SSM-1.SecurityAsset],and financial asset documented in
3,,79,4,"E.Info.SSM-1.FinancialAsset],",check whether the path through the decision tree documented in
3,,79,5,E.Info.DT.SSM-1],ends with “NOT APPLICABLE” or “PASS”.
3,,79,6,"E.Info.DT.SSM-1],",examine its justification
3,,79,10,E.Info.DT.SSM-1],ends with
3,,79,12,E.Info.DT.SSM-1],ends with “FAIL”; and
3,,79,14,E.Info.DT.SSM-1].,
3,,79,16,E.Info.DT.SSM-1],ends with “FAIL”; or
3,,79,18,E.Info.DT.SSM-1].,
3,,79,23,E.Info.SSM-1.SecurityAsset],and financial assets documented in [E.Info.SSM-1.FinancialAsset] are
3,,79,29,E.Info.SSM-1.SecurityAsset].,
3,,79,31,E.Info.SSM-1.FinancialAsset].,
3,,79,34,E.Info.SSM-1.SecurityAsset],and all financial assets persistently stored found are
3,,79,35,E.Info.SSM-1.FinancialAsset].,
3,,79,37,E.Info.SSM-1.SecurityAsset],or a persistently stored financial asset is found which
3,,79,38,E.Info.SSM-1.FinancialAsset].,
3,,80,11,"E.Info.SSM-1.SecurityAsset],",functionally confirm it is persistently
3,,80,12,E.Info.SSM-1.SecurityAsset.SSM].,
3,,80,13,"E.Info.SSM-1.FinancialAsset],",functionally confirm it is
3,,80,23,E.Info.SSM,-
3,,80,28,E.Info.SSM-1.SecurityAsset.SSM];,and
3,,80,30,E.Info.SSM-1.FinancialAsset.SSM].,
3,,80,33,E.Info.SSM-1.SecurityAsset.SSM];,or
3,,80,35,E.Info.SSM-1.FinancialAsset.SSM].,
3,,81,29,E.Info.SSM-2.SSM],"Description of each secure storage mechanism, including:"
3,,81,30,E.Info.SSM-2.SSM.Asset],List of all security assets and financial assets it stores persistently; and
3,,81,39,E.Info.SSM,-
3,,81,54,E.Info.SSM,-
3,,82,5,E.Info.SSM,-
3,,82,10,E.Info.SSM,-
3,,82,15,E.Info.SSM-2.SSM.Generic],
3,,82,26,E.Info.DT.SSM-2],Description of the selected path through the decision tree in Figure 17 for each secure
3,,82,27,E.Info.SSM-2.SSM].,
3,,82,29,E.Info.DT.SSM-2],with the following properties:
3,,82,31,E.Info.SSM-2.SSM.DigitalSignature];,and
3,,82,33,E.Info.SSM-2.SSM.AccessControl];,and
3,,82,35,E.Info.SSM-2.SSM.OTProgrammable];,and
3,,82,37,E.Info.SSM-2.SSM.HardwareProtection];,and
3,,82,39,E.Info.SSM-2.SSM.Generic].,
3,,83,12,E.Info.SSM-2.SSM],check whether the path through the decision
3,,83,13,E.Info.DT.SSM-2],ends with “PASS”.
3,,83,14,"E.Info.DT.SSM-2],",examine its justification
3,,83,18,E.Info.DT.SSM-2],end with “PASS”; and
3,,83,20,E.Info.DT.SSM-2].,
3,,83,22,E.Info.DT.SSM-2],ends with “FAIL”; or
3,,83,24,E.Info.DT.SSM-2].,
3,,84,14,E.Info.SSM-2.SSM],
3,,84,17,E.Info.SSM-2.SSM.DigitalSignature];,and
3,,84,24,E.Info.SSM-2.SSM.AccessControl];,and
3,,84,28,E.Info.SSM-2.SSM.OTProgrammable];,and
3,,84,32,E.Info.SSM-2.SSM.HardwareProtection];,and
3,,85,5,E.Info.SSM-2.SSM.Generic];,and
3,,85,10,E.Info.SSM-2.SSM],the confirmations in the implementation category dependent assessment units are
3,,85,13,E.Info.SSM-2.SSM],a confirmation in the implementation category dependent assessment units is not
3,,86,13,E.Info.SSM-3.SSM],Description of each secure storage mechanism that persistently stores confidential
3,,86,15,E.Info.SSM-3.SSM.Asset],"List of all confidential financial data, confidential financial function"
3,,86,17,E.Info.SSM-3.SSM.Encryption],
3,,86,31,E.Info.SSM,-
3,,86,37,E.Info.SSM,-
3,,86,43,E.Info.SSM-3.SSM.Generic],
3,,87,7,E.Info.DT.SSM-3],Description of the selected path through the decision tree in Figure 18 for each secure
3,,87,8,E.Info.SSM-3.SSM].,
3,,87,10,E.Info.DT.SSM-3],with the following properties:
3,,87,12,E.Info.SSM-3.SSM.Encryption];,and
3,,87,14,E.Info.SSM-3.SSM.AccessControl];,and
3,,87,16,E.Info.SSM-3.SSM.HardwareProtection];,and
3,,87,18,E.Info.SSM-3.SSM.Generic].,
3,,88,6,E.Info.SSM-3.SSM],check whether the path through the decision
3,,88,7,E.Info.DT.SSM-3],ends with “PASS”.
3,,88,8,"E.Info.DT.SSM-3],",examine its justification
3,,88,12,E.Info.DT.SSM-3],end with “PASS”; and
3,,88,14,E.Info.DT.SSM-3].,
3,,88,16,E.Info.DT.SSM-3],ends with “FAIL”; or
3,,88,18,E.Info.DT.SSM-3].,
3,,89,6,E.Info.SSM-3.SSM.Asset],are complete.
3,,89,11,E.Info.SSM-3.SSM.Asset].,
3,,89,13,E.Info.SSM-3.SSM.Asset].,
3,,89,17,E.Info.SSM-3.SSM.Asset].,
3,,89,20,E.Info.SSM-3.SSM.Asset].,
3,,89,30,E.Info.SSM-3.SSM],
3,,89,33,E.Info.SSM-3.SSM.Encryption];,and
3,,90,7,E.Info.SSM-3.SSM.AccessControl];,and
3,,90,12,E.Info.SSM-3.SSM.HardwareProtection];,and
3,,90,20,E.Info.SSM-3.SSM.Generic];,and
3,,90,25,E.Info.SSM-3.SSM],the confirmations in the implementation category dependent assessment units are
3,,90,28,E.Info.SSM-3.SSM],a confirmation in the implementation category dependent assessment units is not
3,,91,22,E.Info.SCM-1.NetworkInterface],Description of each network interface including:
3,,91,24,E.Info.SCM-1.NetworkInterface.Radio],Technology
3,,91,27,E.Info.SCM-1.NetworkInterface.Wired],Electrical
3,,91,30,E.Info.SCM-1.NetworkInterface.Optical],Optical
3,,91,33,E.Info.SCM-1.NetworkInterface.Acoustic],Acoustic
3,,91,37,E.Info.SCM-1.NetworkInterface.Protocol],
3,,91,49,E.Info.SCM,-
3,,91,51,"E.Info.SCM-1.NetworkInterface.Wired],",
3,,91,52,E.Info.SCM,-
3,,91,53,E.Info.SCM-1.NetworkInterface.Acoustic],and the
3,,92,6,E.Info.SCM-1.SecurityAsset],Description of each stored security asset that is communicated over
3,,92,7,E.Info.SCM-1.NetworkInterface],"and for which confidentiality,"
3,,92,9,E.Info.SCM-1.SecurityAsset.Class],
3,,92,13,E.Info.SCM-1.SecurityAsset.Com],Description of the use case where the asset is
3,,92,15,E.Info.SCM-1.NetworkInterface];,and
3,,92,16,E.Info.SCM-1.SecurityAsset.NetworkInterface],Network interface used for communication
3,,92,17,E.Info.SCM-1.NetworkInterface].,
3,,92,18,E.Info.SCM-1.FinancialAsset],Description of each financial assets that is communicated over network
3,,92,19,E.Info.SCM-1.NetworkInterface],"and for which confidentiality, integrity or"
3,,92,21,E.Info.SCM-1.FinancialAsset.Class],
3,,92,24,E.Info.SCM-1.FinancialAsset.Com],Description of the use case where the asset is
3,,92,26,E.Info.SCM-1.NetworkInterface];,and
3,,92,27,E.Info.SCM-1.FinancialAsset.NetworkInterface],Network interface used for communication
3,,92,28,E.Info.SCM-1.NetworkInterface]),
3,,92,29,E.Info.SCM-1.SCM],Description of each secure communication mechanism that is used to communicate
3,,92,30,E.Info.SCM-1.SecurityAsset],and financial assets documented in
3,,92,31,E.Info.SCM-1.FinancialAsset],
3,,92,38,E.Info.SCM,-
3,,92,40,E.Info.SCM-1.SCM.Protocol],The communication protocols where the mechanism is applied
3,,92,41,E.Info.SCM-1.NetworkInterface.Protocol]);,and
3,,92,42,E.Info.SCM-1.SCM.States],the equipment states where the communication of security assets
3,,92,43,E.Info.SCM-1.SecurityAsset],and financial assets documented in [E.Info.SCM-
3,,92,45,E.Info.SCM-1.SCM.SecObjectives],The security objectives considering the intended
3,,92,48,E.Info.SCM,-
3,,93,3,E.Info.DT.SCM-1],Description of the selected path through the decision tree in Figure 19 for each of the
3,,93,7,E.Info.SCM-1.SCM.States].,
3,,93,9,E.Info.DT.SCM-1].,
3,,93,14,E.Info.SCM-1.SecurityAsset],or financial assets documented in [E.Info.SCM-1.FinancialAsset] when
3,,93,21,"E.Info.SCM-1.NetworkInterface],",check whether the path
3,,93,22,E.Info.DT.SCM-1],ends with “PASS”.
3,,93,23,"E.Info.DT.SCM-1],",examine its justification
3,,93,27,E.Info.DT.SCM-1],ends with
3,,93,29,E.Info.DT.SCM-1],ends with “FAIL”; and
3,,94,4,E.Info.DT.SCM-1].,
3,,94,6,E.Info.DT.SCM-1],ends with “FAIL”; or
3,,94,8,E.Info.DT.SCM-1].,
3,,94,17,E.Info.SCM-1.SecurityAsset].,
3,,94,19,E.Info.SCM-1.FinancialAsset].,
3,,94,22,E.Info.SCM-1.SecurityAsset],and all financial assets found are documented in [E.Info.SCM-
3,,94,25,E.Info.SCM-1.SecurityAsset],or a financial asset is found which is not documented in [E.Info.SCM-
3,,94,35,E.Info.SCM-1.SecurityAsset],and for each financial asset
3,,94,36,"E.Info.SCM-1.FinancialAsset],","functionally confirm, using up-to-date evaluation methods,"
3,,94,37,E.Info.SCM-1.SCM].,
3,,95,5,E.Info.SCM-1.SCM],is not implemented.
3,,95,7,E.Info.SCM-1.SCM],is not implemented.
3,,96,38,E.Info.SCM-2.SecurityAsset],Description of each stored security asset that is communicated over
3,,96,39,E.Info.SCM-2.NetworkInterface],and for which integrity or
3,,96,41,E.Info.SCM-2.SecurityAsset.Com],Description of the use case where the asset is
3,,96,43,E.Info.SCM-2.NetworkInterface].,
3,,96,45,E.Info.SCM-2.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
3,,97,3,E.Info.SCM-2.FinancialAsset],Description of each financial asset that is communicated over network
3,,97,4,E.Info.SCM-2.NetworkInterface],and for which integrity or authenticity
3,,97,6,E.Info.SCM-2.FinancialAsset.Com],Description of the use case where the asset is
3,,97,8,E.Info.SCM-2.NetworkInterface].,
3,,97,10,E.Info.SCM-2.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
3,,97,11,E.Info.SCM-2.NetworkInterface],"Description of all network interfaces of the equipment, including:"
3,,97,12,E.Info.SCM-2.NetworkInterface.Protocol],All communication protocols implemented and
3,,97,15,E.Info.SCM-2.SCM],Description of each secure communication mechanism that is required per SCM-1
3,,97,17,E.Info.SCM-2.FinancialAsset],"or security assets documented in [E.Info.SCM-2.SecurityAsset], including:"
3,,97,18,E.Info.SCM-2.SCM.Capabilities],Description of the security mechanisms and cryptographic
3,,97,20,E.Info.SCM-2.SecurityAsset],or financial assets documented in [E.Info.SCM-2.FinancialAsset]
3,,97,30,E.Info.SCM,-
3,,97,32,E.Info.SCM,-
3,,97,34,E.Info.SCM,-
3,,97,37,E.Info.SCM-2.NetworkInterface.Protocol];,and
3,,97,38,E.Info.SCM-2.SCM.PKI-based],
3,,97,40,E.Info.SCM,-
3,,97,42,E.Info.SCM,-
3,,97,45,E.Info.SCM,-
3,,97,47,E.Info.SCM-2.SCM.Generic],
3,,97,49,E.Info.SCM-2.NetworkInterface.Protocol];,and
3,,97,50,E.Info.SCM-2.SCM.ImplDetail],Refer to versioned standards or specifications
3,,98,3,E.Info.SCM-2.SCM.CCK],The description of the properties of the confidential cryptographic
3,,98,5,E.Info.SCM-2.SCM.ThreatProtection],The description on how the mechanism protects
3,,98,9,E.Info.DT.SCM-2],Description of the selected path through the decision tree in Figure 20 for each secure
3,,98,10,E.Info.SCM-2.SCM].,
3,,98,13,E.Info.SCM-2.SCM],
3,,98,15,E.Info.DT.SCM-2],with the following property:
3,,98,16,E.Info.SCM,-
3,,98,17,"E.Info.SCM-2.FinancialAsset.Com],",[E.Info.SCM-2.SCM.ThreatProtection]
3,,98,18,E.Info.SCM-2.SCM.Capabilities].,
3,,99,3,"E.Info.SCM-2.SCM],",and for each equipment state
3,,99,4,E.Info.DT.SCM-2],ends
3,,99,6,"E.Info.DT.SCM-2],",examine its justification
3,,99,10,E.Info.DT.SCM-2],end with “PASS”; and
3,,99,12,E.Info.DT.SCM-2].,
3,,99,14,E.Info.DT.SCM-2],ends with “FAIL”; or
3,,99,16,E.Info.DT.SCM-2].,
3,,99,29,E.Info.SCM-2.SecurityAsset],and financial asset documented in
3,,99,30,"E.Info.SCM-2.FinancialAsset],","functionally confirm, using up-to-date evaluation methods, that integrity"
3,,99,31,E.Info.SCM,-
3,,99,35,"E.Info.SCM-2.SCM.ManufSecret],",that:
3,,100,6,"E.Info.SCM-2.SCM.SecChanExchange],",that:
3,,100,11,E.Info.SCM,-
3,,100,18,E.Info.SCM-2.SCM.ThirdPartyTrust],", that:"
3,,100,23,E.Info.SCM,-
3,,100,32,E.Info.SCM-2.SCM],the confirmations in the implementation category dependent
3,,101,4,E.Info.SCM-2.SCM],a confirmation in the implementation category dependent
3,,102,12,E.Info.SCM-3.SecurityAsset],Description of each stored security asset that is communicated over
3,,102,13,E.Info.SCM-3.NetworkInterface],and for which confidentiality is
3,,102,15,E.Info.SCM-3.SecurityAsset.Com],Description of the use case where the asset is
3,,102,17,E.Info.SCM-3.NetworkInterface].,
3,,102,19,E.Info.SCM-3.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
3,,102,20,E.Info.SCM-3.FinancialAsset],Description of each financial assets that is communicated over network
3,,102,21,E.Info.SCM-3.NetworkInterface],"and for which confidentiality is needed,"
3,,102,23,E.Info.SCM-3.FinancialAsset.Com],Description of the use case where the asset is
3,,102,25,E.Info.SCM-3.NetworkInterface].,
3,,102,27,E.Info.SCM-3.FinancialAsset],is a subset of [E.Info.SCM-1.FinancialAsset].
3,,102,28,E.Info.SCM-3.NetworkInterface],"Description of all network interfaces of the equipment, including"
3,,102,29,E.Info.SCM-3.NetworkInterface.Protocol],All communication protocols implemented and
3,,102,32,E.Info.SCM-3.SCM],Description of each secure communication mechanism that is required per SCM-1
3,,102,33,E.Info.SCM-3.FinancialAsset],or security
3,,102,34,"E.Info.SCM-3.SecurityAsset],",including:
3,,102,35,E.Info.SCM-3.SCM.Capabilities],Description of the security mechanisms and cryptographic
3,,102,37,E.Info.SCM-3.SecurityAsset],or financial assets documented in [E.Info.SCM-3.FinancialAsset]
3,,102,47,E.Info.SCM,-
3,,102,50,E.Info.SCM-3.NetworkInterface.Protocol];,and
3,,102,59,E.Info.SCM,-
3,,102,62,E.Info.SCM-3.NetworkInterface.Protocol];,and
3,,103,3,E.Info.SCM-3.SCM.Generic],
3,,103,5,E.Info.SCM-3.NetworkInterface.Protocol];,and
3,,103,6,E.Info.SCM-3.SCM.ImplDetail],Refer to versioned standards or specifications
3,,103,9,E.Info.SCM-3.SCM.CCK],The properties of the confidential cryptographic keys used for
3,,103,11,E.Info.SCM-3.SCM.ThreatProtection],How the mechanism at least protects against the
3,,103,15,E.Info.DT.SCM-3],Description of the selected path through the decision tree in Figure 21 for each secure
3,,103,16,E.Info.SCM-3.SCM].,
3,,103,18,E.Info.SCM-3.SCM].,
3,,103,20,E.Info.DT.SCM-3],with the following property:
3,,103,21,E.Info.SCM,-
3,,103,22,"E.Info.SCM-3.FinancialAsset.Com],",[E.Info.SCM-3.SCM.ThreatProtection]
3,,103,23,E.Info.SCM-3.SCM.Capabilities].,
3,,103,28,E.Info.SCM-3.FinancialAsset]),and security assets (documented in [E.Info.SCM-3.SecurityAsset]) while
3,,104,6,"E.Info.SCM-3.SCM],",and for each equipment
3,,104,7,E.Info.DT.SCM-3],
3,,104,9,"E.Info.DT.SCM-3],",examine its justification
3,,104,13,E.Info.DT.SCM-3],end with “PASS”; and
3,,104,15,E.Info.DT.SCM-3].,
3,,104,17,E.Info.DT.SCM-3],ends with “FAIL”; or
3,,104,19,E.Info.DT.SCM-3].,
3,,105,10,E.Info.SCM-3.SecurityAsset],
3,,105,11,"E.Info.SCM-3.FinancialAsset],",between the equipment and an
3,,105,13,E.Info.SCM-3.SCM],
3,,105,16,"E.Info.SCM-3.SCM.MessageEnc],",that:
3,,105,19,E.Info.SCM,-
3,,105,24,E.Info.SCM,-
3,,105,30,E.Info.SCM-3.SCM],the confirmations in the implementation category dependent
3,,105,33,E.Info.SCM-3.SCM],a confirmation in the implementation category dependent
3,,107,24,E.Info.SCM-4.SecurityAsset],Description of each stored security asset that is communicated over
3,,107,25,E.Info.SCM-4.NetworkInterface],and for which replay protection is
3,,107,27,E.Info.SCM-4.SecurityAsset.Com],Description of the use case where the asset is
3,,107,29,E.Info.SCM-4.NetworkInterface].,
3,,107,31,E.Info.SCM-4.SecurityAsset],is a subset of [E.Info.SCM-1.SecurityAsset].
3,,107,32,E.Info.SCM-4.FinancialAsset],Description of each financial asset that is communicated over network
3,,107,33,E.Info.SCM-4.NetworkInterface],"and for which replay protection is needed,"
3,,107,35,E.Info.SCM-4.FinancialAsset.Com],Description of the use case where the asset is
